ChrisMGra	"It's an uphill struggle when people think covid or coronavirus must equal pandemic just cos that's what they're called. ""Look up covid in the dictionary. It says pandemic!"" _newline  _newline No, it says hysterical idiots."
ChrisMGra	@afitzg13 @SgtPepper69 The word pandemic is now the language of hype, not fact: it means nothing without the thing we all worry about: the extraordinary death toll threatened. Defining pandemic as a disease that goes global doesn't mean much if the excess death toll is largely unchanged. And it is.
localnotail	@ArtyAnt1 @SarahDixon18 @CigsarLisa @BBCPolitics @BBCNews More hysteria. We don't have to lock ourselves in a cupboard, just be careful. _newline  _newline Covid conspiracy &amp; anti-mask stuff was rampant in Kent before &amp; during the time cases were exploding there. _newline We've a terrible Government who aren't listening to science &amp; undermine their own messaging
TheraseWeeks	@aussieavidread @Subeditorsrule @smh For most of the pandemic WA did not allow it's own citizens to return. During Victoria's second wave SA and Tasmania both formed hard border and did not allow their own citizens to return from Victoria. This is nothing new.
GCarty80	"The US Constitution does not permit US states to close their borders (as Australian states and Canadian provinces both did), and thus their governors couldn't offer the same ""freedom thru zero Covid"" carrot to encourage lockdown compliance. https://t.co/1G8AmyfWYt"
localnotail	@Conor69014226 @ArtyAnt1 @SarahDixon18 @CigsarLisa @BBCPolitics @BBCNews Actually the pandemic in the UK began levelling off  as Lockdown was imposed because of the measures people were adopting to slow the spread of infection. Lockdown brought it down. _newline  _newline The case progression in US during summer shows Covid continues in warm weather without controls
SabinaWalker18	2.9/x quoting/translated _newline  _newline „..Of 60 corona tests that tested positive last week by Augsburg MVZ lab, 58 turned out to be negative in control test - _newline  _newline ***the patients were therefore unnecessarily #isolated  _newline AND  _newline health authorities had UNNECESSARILY #quarantined the contact-traced“
localnotail	@joncrowe @SarahDixon18 @CigsarLisa @BBCPolitics @BBCNews She's talking about a return to what we had in the first Lockdown - where schools closed as well, unlike the one in November.
MaiaBug2010	Boris Johnson talks Covid, tiers, vaccines and Brexit with Robert Peston | ITV News - YouTube _newline  _newline To do things differently and better IF YOU CHOOSE!  Therein lies the problem. He could start with giving the CORRECT vaccines in the way they’re intended! https://t.co/heohKhz6Uv
mummygirl	@SueC00K @medusanewsfeed Then this...👇 _newline  _newline According to the European Centre for Disease Preventions and Control, the number of new COVID cases in UK on 3/7/20 was -29726, which means that in fact the UK had exaggerated the number of cases occurring before then by about 30000 _newline  _newline https://t.co/KAQXtoNzE1
ChrisMGra	SAGE is a total menace to this country. #covid https://t.co/zN3SxeIoSa
localnotail	@CeciPalao @SarahDixon18 @CigsarLisa @BBCPolitics @BBCNews You obviously can't read a graph or process basic facts.  _newline I have no interest in listening to your crazy Trump-supporting Covid-denial nonsense.
localnotail	"@joncrowe @SarahDixon18 @CigsarLisa @BBCPolitics @BBCNews She said ""Full lockdown including all schools needed to get this under control"" - this is what we had the first time &amp; it worked"
ChrisMGra	@afitzg13 @SgtPepper69 Nobody of sound mind gives two fecks about infection rates of #covid. Death rates is what locked us down and the threat of 500,000 of them by October. We had excess deaths of just 36,000, within the normal range. This hysteria has to stop.
mummygirl	Ahem!! 👈👇🙄 https://t.co/uKHHonVDp7
bonaparten76	@JuliaHB1 @GavinWilliamson @BorisJohnson Open schools open hospitality put covid BS to bed before major constitutional crisis hits ppl in palaces. Bill gates event 201 covid imf- world bank loans- aid packages ppl see through this BS
bonaparten76	@ElRaynerista To be a pm you need to be a lisr as the whole covid scamdemic is based of lies.
localnotail	@laxsteve31 UK was in Lockdown from March 23. _newline We stayed home to get Covid levels down, shut schools. _newline You can see that worked. _newline UkGov asked us to wear masks from May 11th as restrictions began to lift. _newline  _newline Masks mandatory on public transport from June 10th + shops July 24 as everything opened up https://t.co/SJ9QODWvLR
mummygirl	They sure have, haven’t they ‘Alexander the not so Great’? _newline  _newline According to the European Centre for Disease Preventions and Control, the number of new COVID cases in UK on 3/7/20 was -29726, which means that the UK had exaggerated the number of cases occurring before then by 30,000.
TheraseWeeks	@aussieavidread @Subeditorsrule @smh Not that I'm complaining. It was justified to stop the second wave from spreading over the nation. I would not want our lockdown to have been in vain. It is all water under the bridge now I suppose.
chriskeebs	Yet another pointless waste of a few minutes of your life from drivel spouting @Peston https://t.co/eKLt7WVb83
ChrisMGra	@ChrisMasonBBC Exactly. More of less hysteria, @BorisJohnson ! More of that! 👍😊 #covid
bear44willis	Is Mark Drakeford stupid or evil? https://t.co/cfB56eWEDu
SabinaWalker18	2.6/x quoting _newline  _newline „Of 983 samples WITH .. #OC43,  _newline positive SARS-CoV-2 detection was #incorrectly reported in 8 cases (.. false-positive rate of 0.8%) _newline  _newline in 983 samples WITH .. #229E, a positive SARS-CoV-2 detection was incorrectly reported in 67 cases (.. false-positive rate of 6.8%)“
MaiaBug2010	@rachelmewes1982 I’d say half of the young people attending our daughter’s school/college are profoundly disabled, when staff members have Covid, there’s a high chance their charges have it too &amp; vice versa. To pretend otherwise is ludicrous, ordering ENOUGH VACCINE for every1 is NECESSARY!
localnotail	@ArtyAnt1 @SarahDixon18 @CigsarLisa @BBCPolitics @BBCNews That's nonsense. The first lockdown has cases down low  &amp; they remained there until government mismanagement of test &amp; trace &amp; isolation + high profile non-compliance with rules + disinfo about basic infection control. _newline  _newline But we all have the power to get Covid gone by taking care
bonaparten76	@GavinWilliamson Beat the virus with suppressed tech ozone and blood electrifcation. The modelling is proven to be wrong all deaths being badged covid19. Its a scamdemic for billionaires like bill gates. Now foolish tories have another winter of discontent. Open up the economy ppl wud die anyway
bonaparten76	@MartinShrimplin No the virus has been blown out of proportion. All deaths beimg badged covid to make data fit. If u have 4 tests and last one ++ they badge all 4 tests positive. The ppl that died would prob of anyway. Nightingale london only had 39 out of 4000 beds used 1st lockdown. Its a scam
MaiaBug2010	I wish with all my heart that the UK had independent advisors because the public no longer has any confidence in a Government which has broken every promise &amp; is now not administering vaccines in the way manufacturers recommend.   If only the @WHO was involved https://t.co/JySOnQ9fmq
TheraseWeeks	"@RandolpheLibre @noplaceforsheep In the unlikely event that one's application is accepted there will be conditions eg isolating at home or HQ, but it was made quite clear that the HQ program is for people returning to the country, not for people ""who wanted to stay on their holiday a bit longer""."
mummygirl	They used it to get people at work again. But now realising nobody actually  *has* work! So need to lock down the filthy northern scum. Of which I’m one. https://t.co/AFjRJ9HcZ3
maturefinancier	Correct the so called virus was dead by May https://t.co/RtGKC32ISF
mummygirl	You increase police thug numbers and invent another lockdown just incase of trouble. While the PM does a quick exit never to be seen again.
M4ttmc87	@ClareCraigPath I have no idea why this comes as a shock to anyone. Not like this is the first example of it. 🥴🥴🥴 https://t.co/gflR43EpXg
M4ttmc87	@kbeanie93 This is not new news in fairness. Although I hardly expect people were paying as close attention as I was back in August. But this is not the first time your lot have been telling porkies. Call them out on it. Here see below https://t.co/gflR43EpXg
mummygirl	And look who posted that. Why it’s the MOD and Sedwills mates. Oops! Sorry it’s Reuter’s. Same difference though. https://t.co/tqEVKyuPtD
SabinaWalker18	#Lockdown for everyone is a BAD idea (in German) https://t.co/Nt6KDwv0Ge
localnotail	@JimMFelton @supermathskid @JuliaHB1 @GavinWilliamson @BorisJohnson Can we just rename her Julia HawHaw-Brewer given her role in the war against Covid-19? https://t.co/IDLG3yTds2
pjakma	"The only silver lining, in this dark cloud of the stark failure of the foolish reliance on prolonged ""social distancing"" to control infectious disease by many governments, is that more people are now recognising the folly. _newline  _newline Hopefully that means we won't try it again."
ThatRyanChap	@andrewbaisley @janemerrick23 It would also be interesting to see re adults cos assume many are working from home. I guess no breakdown from key workers than can’t lockdown and see relative difference.
LPerrins	It's amazing.  _newline The more we lockdown the more we seem to need to lockdowns.  _newline  _newline The gods are never satisfied.
GCarty80	"@Dean_Min_Travel @sfchronicle It's more that US states (unlike Australian states) cannot effectively seal their borders (the Constitution forbids it), and therefore cannot offer the ""harsh lockdown now means zero Covid (and freedom)"" later trade."
bear44willis	1 death in our area since November, I mean seriously? https://t.co/Z5NVn0SDNB
maturefinancier	There is no pandemic. Hospitals are under worked not overun schools are not transmission areas for a sars variant. They have stolen lives and our time they need incarcerating and left to their own devices https://t.co/sZ8GiQl5wH
maturefinancier	That is correct. I have associates making a fortune from NHS and covid. Its one huge con https://t.co/7VQOsLxNoh
localnotail	@laxsteve31 UK Covid rise is from: _newline Stupid Government plan to encourage people to eat out (no masks) _newline Lack of effective test &amp; trace &amp; isolation control, especially with people return from holiday _newline Rise in Antimaskers + Covid conspiracy beliefs _newline Schools remained open during resurgence (no masks)
localnotail	@ArtyAnt1 @Conor69014226 @SarahDixon18 @CigsarLisa @BBCPolitics @BBCNews Government has been asking us to wear masks since May 11th. _newline  _newline The people who aren't wearing masks &amp; resist Lockdown aren't necessarily on the lowest income &amp; I haven't suggested they are. The most vocal ones are at the top. They are protecting their investment not the UK lives https://t.co/XkioGAsikx
SabinaWalker18	2.13/x SOURCE _newline  _newline Corona lockdown: is there really an acute national health emergency? _newline By Dr Christof Kuhbandner _newline  _newline You need to google-translate this _newline @ClareCraigPath  _newline @MichaelYeadon3  _newline @jengleruk  _newline  _newline This MIRRORS your analyses in 🇬🇧 ! _newline  _newline @SHomburg  _newline @MLevitt_NP2013  _newline  _newline https://t.co/eCdK6AVWGq
ChrisMGra	@dpearsoncfc I abide by the law. And I know too that there's no logic to masks or any lockdown measure based on a threat of 500,000 deaths by October even *with* the best lockdown-mitigation strategies, when only 36,000 more than the 5-year average died by October.  _newline  _newline 600,000+ die annually!
SabinaWalker18	@mattprescott For the record, how successful was your first #lockdown?
SabinaWalker18	79/x REFERENCES _newline A thread _newline https://t.co/YmikYVkP6s
localnotail	@navigat72388915 @SarahDixon18 @CigsarLisa @BBCPolitics @BBCNews Levels came down in May,  before summer, because of Lockdown _newline &amp; then rose again in mid-August, which is summer. That's the truth. Stop denying reality.
ThatRyanChap	Stephen is right.  _newline  _newline Look at doing the below before closing schools! https://t.co/s3ICHCr0Rt
mummygirl	This was rumoured way back. In February 2020. https://t.co/mDamPVxSKp
ChrisMGra	Jeremy Clarkson admits he's had covid for decades, having long ago lost all taste in clothes. https://t.co/LqhqeKOqsV
localnotail	@navigat72388915 @SarahDixon18 @CigsarLisa @BBCPolitics @BBCNews Oh I'm wide awake to the reality of actual statistics on Covid. _newline  _newline If Covid-19 is a purely seasonal virus why were there more deaths in the USA through August than in October? https://t.co/XJfj5jc8wO
__ice9	@squash1688 Quick convenient list here _newline  _newline https://t.co/JQz8uoy5tK
mummygirl	Hurry up! Before Gove gets it removed to hide the Tory Cabinets lies!!👈👇 https://t.co/XsDZGen0Vy
localnotail	@navigat72388915 @SarahDixon18 @CigsarLisa @BBCPolitics @BBCNews @FatEmperor USA is mostly temperate, just like Europe. Covid raged on through places there despite it being summer. _newline  _newline Ivor Cummins is a disinformation spreader whose lies put our lives at risk _newline https://t.co/PQ7mEZxFWA
pjakma	@Rhin0Rebel @cstross @colinrtalbot Which is just emblematic of the entire covid19 strategies of many countries: Knee-jerk, scientifically dubious reactions, that fail to really tackle the virus.
maturefinancier	Just how does the blonde blimp intend to stop me. He hasnt the guts https://t.co/AUYPeKe4yx
pjakma	Yes, cause people exercising outdoors - trying to preserve what's left of their fraying mental health - are what is driving transmission. _newline  _newline This is getting beyond ridiculous. _newline  _newline At what point do we start marching with the pitch-forks to throw this useless shower out? https://t.co/uHvLXjlNqp
__ice9	@tao__qian For assessing pandemic risk from spillover of bat CoVs to humans. _newline  _newline They simulated the virome of a bat cave: collected CoVs, sequenced RBDs, checked how well they bound to human ACE2, picked the 'best' ones and stuck them into CoV virus backbones, tested them in humanized mice.
ChrisMGra	@dpearsoncfc Look what was reported in 2018 by the BBC. An extra 50,000 winter deaths! The nation didn't bat an eye lid. No lockdown. No panic. It doesn't matter what the cut off point is, the figure was less than that and we've gone absolutely insane! Time to end it. https://t.co/T61Wbom8CT
BamaCrazy1	@realpauleverton @paul1andrews @AlexBerenson @peterktodd Do you understand “inflating deaths” by coding all cause deaths as COVID? The states are telling us they are doing this but we are not listening
__ice9	@tao__qian But such work is very risky, because it *creates* the same kind of human-tropic virus that it seeks to understand. _newline  _newline This confers a risk of a 'self-fulfilling pandemic,' caused by research on the risks thereof. _newline  _newline https://t.co/VuiM6Z7G77 _newline  _newline Case in point: _newline  _newline https://t.co/0ofuQt4xT4
pjakma	@JimmyBu65366079 @JOEdotie The problem is the policy. Prolonged social distancing just can not be sustained, not by any population of highly-social creatures.  _newline  _newline Don't blame your fellow humans, for just wanting to be human. _newline  _newline Blame the politicians who led us down this disastrous path.
pjakma	@JimmyBu65366079 @JOEdotie Social distancing can be sustained for perhaps weeks, after that it inevitably starts to break down - it just can not be sustained. _newline  _newline That time that must be used to get everything in place for a more durable disease control policy. _newline  _newline Our government failed to do so!
BamaCrazy1	If you are 91 with comorbidities and something kills you after testing positive: COVID is the cause. If you die after getting the vaccine it was because you are 91 with comorbidities. 🤦 https://t.co/Box2Kc19qY
pjakma	@JimmyBu65366079 @JOEdotie We knew this before 2020. Public health experts wrote that prolonged social distancing was unworkable, unsustainable. That it only bought time to implement other policies. The WHO *still* says this. _newline  _newline Our government (and others) squandered that time. They failed.
localnotail	"@PortoNovella Julia claims she gets to go away guilt-free because she never supported Lockdown, so any critics have to ""do one"" https://t.co/rBg0MoPkvr"
SabinaWalker18	Quoting/translated _newline  _newline „Japan ONLY tests PATIENTS with severe symptoms _newline and focuses on clusters;  _newline  _newline This AVOIDS excessive #false_positives  _newline and  _newline IRRATIONAL decisions like #lockdown  _newline  _newline Japan protects Risk Groups more efficiently than us!“ https://t.co/97DR3SnQip
bear44willis	See where this is going yet?? https://t.co/U3RUxPq24D
KenMcCarthy	If you didn't already see this coming a mile away - when Bill Gates explicitly told you it was his goal in March - mandatory vaccines (plural) whenever they order it or you don't get to participate in society. _newline https://t.co/uFfeAwCI4s
bear44willis	There isn’t a pandemic David, it was reclassified in mid March. There is only a pandemic of false tests of predominantly healthy people https://t.co/lgAA325Go4
localnotail	@m7leicauser @gavinesler Oh, I think this cartoon is more about Brexit than Covid.  _newline The whole world sees us as #CrazyIsland for that act of national &amp; international self-harm. https://t.co/9GQj7OB1vT
M4ttmc87	@MihaiVioreanu Masks, social distancing, working from home, closing the pubs and hand sanitizer?.......😂😂 that’s the actual answers I have heard to answer your questions I shit you not.
bear44willis	Your government are doing a pretty good job https://t.co/FdYjaWrV61
__ice9	@argue_not I do not expect a large effect size from any of the above, though. _newline  _newline Consider ivermectin, thymosin alpha-1, cycloferon, and niclosamide as items for which people have actually reported decent results in persistent COVID-19 symptoms.
pjakma	@JimmyBu65366079 @JOEdotie Well, indeed. Isolating infected cases effectively is something you need to do - far far more than mass social distancing of the healthy.
__ice9	@argue_not Apart from that, look up the protocols developed by @drakchaurasia -- he has a great deal of clinical experience with post-acute COVID-19, and is probably the most experienced person I know in treating it successfully. _newline  _newline And keep in mind: it will get better.  It just takes months.
pjakma	@JimmyBu65366079 @JOEdotie Everything points at two things: _newline  _newline 1. Social distancing is simply unsustainable, it is just incompatible with human nature. _newline  _newline 2. It is not how you control an infectious disease.
M4ttmc87	@shanercpower Ahh Shane Shane Shane. Maybe you think people are just fucking sick of the nonsense? The hospitals are always over run in Flu season (flu has disappeared). Open the economy is the way forward. Take that signal of yours somewhere else. End the covid nonsense #endthelockdown
M4ttmc87	@22Q11_Ireland @PaddyOReilly4 @shanercpower What pandemic?
bear44willis	A bit rich when there is not ONE shred of scientific evidence to support the wearing of masks so maybe you should join the grown ups #bedwetters https://t.co/GkKGrOL2h4
bear44willis	They are open. Tiny numbers of deaths, not attributable to Covid only, we are being had. https://t.co/gLmQgE5lAe
maturefinancier	Your a complete and utter arse. No one spreads covid 19 with no symptoms. Fortunately Ive realised what a scam this is and have ignored you and Johnson since last Feb and will continue to do so. Now get back to school https://t.co/vyg47kNih1
davidjthunder	@Humanisticus @MaryKenny4 Not according to this discussion of the Taiwan response in the Lancet: _newline  _newline “Taiwan currently has one of lowest mortality burdens amongst high-income jurisdictions &amp; achieved elimination by April 2020 (no confirmed cases in the community) without a lockdown.” _newline  _newline https://t.co/LSh827Lsi3
davidjthunder	@Humanisticus @MaryKenny4 If lockdowns aren’t a long-term solution, how can anyone be in favour of rolling lockdowns continuing 10 months into the pandemic?
BamaCrazy1	@michaelmina_lab @CDCgov They need lots of asymptomatic positives. They use them to scare the public into thinking they are driving the pandemic. And to also justify mass masking. Without the one lie you cannot justify the mask lie. You are fighting a losing battle Michael.
KenMcCarthy	"Everyone should become conversant with the FDA's ""Emergency Use Authorization"" standards. Then you''ll understand: 1) why an untested gene therapy was rapid fired approved under the guise of a vaccine 2) why effective treatments for CoVid have been blocked."
maturefinancier	Anyone now thinking this cold bug has anything to do with protecting the nations health needs their head examining. What on earth has stopped people looking at the figures and realising the whole Johnson govt is built on a pack of lies re covid
ThatRyanChap	See if he had called for one on 19-20th December he would get some respect, doing it once he sees which way the wind is blowing he won’t. https://t.co/IUYHhwCdvO
bear44willis	13,000 fewer patients in hospitals than this time last year. In the midst of a ‘pandemic’ _newline #Tyranny
maturefinancier	Imagine if they had realised there is no pandemic just a cold bug https://t.co/nk4NSJbn11
pjakma	Different sections will split in different ways on this in the future, but the next pandemic may well be even harder to control, because of the failures of public health in so many countries this time.
LPerrins	Indeed. If they ran a poll saying should we close the schools for another year even if children turned out functionally illiterate, given the state of the MSM, a majority would support it.  _newline https://t.co/Iu4OmEHHXS
mummygirl	Boris just sent a plea to Nicola via Marr. Keep your end up Lass and Alexander will his! https://t.co/lCXDu1U2XE
BamaCrazy1	@natoshisakamato @nypost NY, OR and AZ have a policy that states any death within 60 days of testing positive, regardless of cause of death will be coded as a COVID death. https://t.co/zE8QlrNjsy
bear44willis	Based on what scientific evidence. Children do not get Covid and do not spread it. Fact https://t.co/1cdoDK5oEB
ThatRyanChap	@jamesrbuk I’d call it foresight if he called for one 18-20th December. Not now when it’s obviously inevitable. And besides it’s “only” 25% country not in lockdown.
pjakma	@gauravsardesai @CluelessTories @MartinKulldorff @porridgeisgood @carriegeitner @colopolitics Sure, but they also have much more effective isolation + travel restrictions, even internally in AU. NZ has fines for leaving home if meant to isolate. _newline  _newline Here we have symptomatic people not bothering to stay at home.
pjakma	@gauravsardesai @CluelessTories @MartinKulldorff @porridgeisgood @carriegeitner @colopolitics No amount of social distancing will do anything, if symptomatic cases are just walking around.
amethystarlight	I am live on https://t.co/HBIuGuMmsS to obtain Iowa's 24-hour COVID-19 data.
mummygirl	Hence lockdown payments by Gove. https://t.co/9aPYfxurNU
KenMcCarthy	Extraordinary. This dope who runs public health - and now therefore society - in Ireland is not the slightest bit curious why fly diagnoses are down 95% an occurrence unprecedented in recorded medical history. https://t.co/QdeGrARXWb
ThatRyanChap	Really do think the stay at home message needs to be emphasised  _newline  _newline Plus hands to the pump for vaccination.  _newline  _newline This is an emergency
LPerrins	Matt Hancock and Boris Johnson, in closing businesses, preventing people from working, banning them from seeing friends and relatives, banning them from travelling, subjected the population to humiliating and undignified treatment.  _newline  https://t.co/u6rLxmHJHt
bear44willis	He looks more like a globalist puppet every day https://t.co/8TUJWTUNNY
LPerrins	Matt Hancock will be charged with inflicting intense mental suffering on the population by terrifying them into believing that healthy people can infect them with Covid-19 when there was no evidence for this. https://t.co/u6rLxmHJHt
localnotail	@ragnarkahn @SarahDixon18 @CigsarLisa @BBCPolitics @BBCNews It's a controllable, avoidable illness. Japan has had less deaths in the whole pandemic than we're getting in a week. _newline  _newline It's not a matter of being scared by Covid - it's just being sane &amp; humane
RobAdam74497148	"@haynes_karolyn @LeslynLewis Thanks for this. Proof we are in lockdown for no reason other than ""dead nucleotides""."
sassybibrarian	1555 #Yumans have tested positive for #COVID19 since January 1. That is a bonkers number
M4ttmc87	@gavreilly So they have been changing the status of patients in the hospitals. Clearly also changing the status of people who show up for unrelated issues as well to covid. https://t.co/cRTSaJo7fu
davidjthunder	“A hundred years from now, historians will not be talking about covid-19 as an example of a deadly pandemic on par with the Spanish flu. They will be talking about it as an example of how easy it is to induce a state of collective mass hysteria.” https://t.co/EAc9CkSvB0
chriskeebs	"@Allygraygp @SusanMichie @IndependentSage @BorisJohnson @AndrewMarr9 Even today, a ""matron"" who claimed on the BBC children's wards were full respect with Covid sick children was found to be telling lies.  _newline  _newline The BBC published a retraction, but it was too late. Millions had already heard it on the radio."
bear44willis	The problem with all the #CovidHuggers on here is that they just don’t have the evidence to back up any of their claims: _newline Deaths _newline Sickness _newline Children affected _newline New strain _newline Hospital occupancy  _newline  _newline Nothing, zilch, nada #coronavirus
kevinpurcell	“This tier goes up to 11?” maybe? _newline  _newline PM Johnson is not taking the current outbreak and variant seriously. _newline  _newline Polling shows that, if an election took place today, he would loose his his 80 seat majority that put him in power. _newline  _newline Brexit is no longer there to prop him up, either. https://t.co/hAYmeFq81S
mummygirl	@RaheemKassam @staceyroberts3 You mean this? https://t.co/XR6Hwg6zDk
sassybibrarian	When did Arizona turn into Florida?????? 🥺 #COVID19 https://t.co/Dc6uyqXd0B
BamaCrazy1	@shomaristone @bkamisar @NBCNews Notice what he said. The deaths are real. What he didn’t say were all the COVID deaths were from COVID. The states have been telling us for months the numbers are inflated from reclassifying all cause deaths, we just aren’t listening.
MaiaBug2010	I was one of those people, I think it’s a knee jerk reaction as a parent wanting to ensure that your child is safe.  You can’t see how they can be when the teachers are still coming into school, then test positive for Covid. We’ve been lucky so far. I think the real problem is 1/ https://t.co/FT0MEVbtc2
BamaCrazy1	@mymadness @rifkalove13 @shomaristone @shaunking @bkamisar @NBCNews “Expected” to top 3 million, but there’s no proof of that. The US hovers around 3 million a year every year. There are excess deaths due to missed cancer screenings, ODs and suicides. COVID deaths are inflated and the states have admitted doing it, we just are not listening
ChrisMGra	@Palomafaith @Laureneraisbeck Thing is, doesn't matter how many get covid.We locked down on the threat of half a million deaths by Oct even *with* the best lockdown mitigation. Every year over 600,000 die. By Oct, just 36,000 more died. Normal excess. Covid is not the killer we locked down for. They're lying.
BamaCrazy1	@kbslp2004 @shomaristone Cause of death guidance originally was issued by the WHO, then the CDC went a step further and ordered all cause deaths with a positive to be coded as COVID, regardless of true cause of death. States are admitting this, we are just not listening https://t.co/llu1TzjjCn
chriskeebs	@doctor_oxford @SusanMichie Now look at thay data and split it down by those who were admitted to hospital for anything EXCEPT covid... _newline  _newline I bet you won't.
KenMcCarthy	"This is it. Their ""science"" in a nutshell. https://t.co/nicewMThEi"
kevinpurcell	“In both [Moderna and Pfizer/BionTech] trials, by the time of the second shot, the first was already 80 to 90 percent effective in preventing covid-19 cases.”
kevinpurcell	“Between 50,000 and 100,000 Americans will die of covid-19 this month alone. Giving 100 million people—particularly those at high risk—a single shot that is 80 to 90 percent effective will save far more lives than giving 50 million people two shots that are 95 percent effective”
amethystarlight	**The following deaths have been backdated to the date on the death certificates. None of the following deaths happened in the last 24 hours, but were simply reported in that time-frame.*** _newline  _newline Reported COVID-19 Deaths by Age in Iowa: _newline  _newline /1
amethystarlight	182296 Iowans are deemed unknown health status while having testing positive for COVID-19, which is 64.13% of confirmed positives (182296/284265). 143813 recovered Iowans are deemed unknown health status, which is 58.93% of recoveries (143813/244022). _newline  _newline /9
mummygirl	@RP131 @JuliaHB1 Money.👈🚚👈The Prime it’s money for job retentions. The areas are not about viruses. Yes they exist! But I’ve had where I live Covid written on a death certificate just 12 times only since February. 👈
KenMcCarthy	@katzenbrau @yashalevine ALL governments are running experiments on its citizens who are too lazy to read the CDC &amp; FDA's own websites. This is experimental GENE THERAPY. It's hasty approval enabled by EUA, a LEGAL doctrine made up to respond to bioweapon attack paranoia. You can read or remain ignorant
KenMcCarthy	ALL governments are running experiments on its citizens who are too lazy to read the CDC &amp; FDA's own websites. This is experimental GENE THERAPY. Its hasty approval enabled by EUA, a LEGAL doctrine made up in response to bioweapon attack paranoia. You can read or remain ignorant
amethystarlight	https://t.co/Ha0cNMrj1w has a database of known positives, quarantines, and deaths in the districts and colleges that report their COVID-19 data.  _newline  _newline https://t.co/Tw6bogBW7F houses the obituaries of all the Iowans in education who have died since the beginning of the pandemic. _newline /9 https://t.co/H2IOHNmuoc
amethystarlight	Total COVID+: 284265 _newline Daily COVID+: 1121 [284265-283144]  _newline Total Deaths: 3946 _newline Daily Deaths: 0 [3946-3946] _newline Total Underlying Cause Deaths: 3621 _newline Daily Underlying Cause Deaths: 0 [3621-3621] _newline Total Contributing Factor Deaths: 325 _newline Daily Contributing Factor Deaths: 0 [325-325] _newline /10 https://t.co/wQ5gm4SvuC
KenMcCarthy	No shame in being conned by world class con artists who controlled the news media and public health directors in every state and country. But look, it's 2021. Time to wake up. You can only be a tool for so long without being culpable. https://t.co/BGAJBD5VKW
pjakma	@JimmyBu65366079 @Steve_mjt @JOEdotie The ones that did the former well got to 0 or near-0 covid within 2 months. _newline  _newline The ones that did only the latter - we havn't done much better than.
pjakma	@JimmyBu65366079 @Steve_mjt @JOEdotie All the wishy-washy social distancing stuff in between (bar bans on mass gatherings perhaps - science does suggest that makes some difference) has been largely ineffective, from what I can tell from my observations and the odd scientific papers.
LPerrins	For pro-lockdown neo-communists, Emma's life is expendable.  _newline https://t.co/PugzAjBrsg
pjakma	@JimmyBu65366079 @Steve_mjt @JOEdotie I think compliance was really high in the 1st lockdown. There was a window of time there for the government to get its act together and sort out the logistics/politics for a full 0-covid response.
kevinpurcell	Note the plural: this is 44 cases across 5 services (so still 9 per service on average) so not a single SSE (unless the index case is a pastor or similar). _newline  _newline Worse: _newline  _newline “It’s a regional type of church, so some of the people who are testing positive could be from different cities.” https://t.co/edNKs341Y8
james_roe	"@ptoshee @justicedems Earned media, the ability to say ""rep so'n so voted against healthcare for your family during a global pandemic,"" and demonstrating a progressive block that can be whipped are all valuable things that you are overlooking.  _newline  _newline And essentially every other mass movement has required a"
james_roe	"@ptoshee @justicedems Yeah, ""Representative X isn't a cosponsor"" is a lot less compelling messages than ""Representative X voted against giving your family healthcare during a global pandemic."" _newline  _newline And if you stop to think about this for a second you'd have to admit that's obvious."
RobAdam74497148	@Victoria59L @sunlorrie knowing you will have to comply with draconian, unscientific lockdown quarantine bullshit, that 40k people already breached; look, there's NO pandemic, and we never shut the border.  _newline  _newline none of this is real!
KenMcCarthy	@USlawreview It's a fundraising operation - just like CoVid is. It's all about moving money from other people's pockets to theirs.
kevinpurcell	I’m rather more optimistic that we could deal with a pandemic influenza with the NPIs we are using now (distancing, masks, shielding, etc). _newline  _newline But it doesnt seem to be working well enough with SARS-CoV-2. _newline  _newline The difference between a overdispersed disease with SSEs and not? https://t.co/AppH8mAKRg
kevinpurcell	@MrPJLowe @kamleshkhunti @IndependentSage @parthaskar @docwas @drmanpareek @PHE_uk @SusanMichie @chrischirp @rcgp @AbdTahrani @AmarPut @drpatrickholmes Or the difference between an overdispersed disease with superspreading events like COVID and normal dispersed disease without SSEs like influenza? _newline  _newline SSEs pick out and use the non-compliant (and overcrowded) rather better than just normal slow spread of the flu.
amethystarlight	Jasper County, Iowa has increasing 14-day person and test positivity. _newline  _newline Literally everyone in Jasper needs to stay home until the rates decrease significantly. https://t.co/gMDaRkfHiP
chriskeebs	@Will66710380 @doctor_oxford @SusanMichie We all have the data. It's in the public domain, for the UK and internationally. _newline  _newline There have been multiple analyses done, and ALL point to the same conclusion. _newline  _newline Here's one to start. Tell me where it's inaccurate?  _newline  _newline #RejectBadScience _newline  _newline https://t.co/9toxAiLAyb
chriskeebs	@Will66710380 @doctor_oxford @SusanMichie Here's another.  Again, please tell me where it's wrong. _newline  _newline #RejectBadScience _newline  _newline https://t.co/ItuV0zKKhF
RobAdam74497148	Balaclava his written an awesome thread; let's thank him with an RT and a follow! https://t.co/OJDPCz68OA
RobAdam74497148	@SafetyInfoCan @Milhouse_Van_Ho I don't for one second believe that; I think it's isolation, fear, panic and anxiety and neglect that's happening at many an LTC facility. I didn't say it WAS influenza, I'm saying flu has been rebranded into covid. I think there may be an atypical pneumonia occurring...
